Date,Date (text),Title,Presented by,Summary,Video URL,Video ID,Duration (min),Views,Views (text),Likes,Subscribers,Published (relative),Duration (text),Category,Tags,Channel,Is Live,Description excerpt
2024-09-10,"Sep 10, 2024",Global IndiaAI Summit 2024 | AI Competency Framework for Public Sector | Artificial Intelligence,IndiaAI,"This session explored how India is preparing to become ""AI-ready,"" focusing on the transformative potential of Artificial Intelligence (AI) in public services. To realise this potential, it is crucial to understand the foundational requirements for integrating AI seamlessly, including digital expertise among...",https://www.youtube.com/watch?v=gCyfa22M0Qs,gCyfa22M0Qs,85.75,220,220 views,3,20.6K subscribers,1 year ago,1:25:45,,,IndiaAI,False,"This session explored how India is preparing to become ""AI-ready,"" focusing on the transformative potential of Artificial Intelligence (AI) in public services. To realise this potential, it is crucial to understand the f..."
2024-09-09,"Sep 9, 2024","Meet Manish Gupta, Director of Google DeepMind sharing insights with INDIAai",INDIAai,"Manish Gupta, the Director of Google DeepMind India, discusses the transformative power of AI in India, focusing on making AI accessible and sustainable for billions of people. He showcases exciting innovations in AI research, including projects like Morni and Vani, and highlights the potential for AI to transform...",https://www.youtube.com/watch?v=kTIFlfyASpg,kTIFlfyASpg,27.02,649,649 views,16,20.6K subscribers,1 year ago,27:01,,,IndiaAI,False,"#google #deepmind #IndiaAI Watch Dr. Manish Gupta, the Director of Google DeepMind India, discusses the transformative power of AI in India, focusing on making AI accessible and sustainable for billions of people. He sho..."
2024-09-09,"Sep 9, 2024",Global IndiaAI Summit 2024 | India's Infra Readiness for AI | IndiaAI | Artificial Intelligence,IndiaAI,"The panel discussion on 'IndiaAI: India’s Infrastructure Readiness for AI' focused on key issues related to AI infrastructure readiness in India, focusing on strategies for developing scalable and future-ready AI compute infra.",https://www.youtube.com/watch?v=0FKMuj754l4,0FKMuj754l4,101.95,4746,"4,746 views",43,20.6K subscribers,1 year ago,1:41:57,,,IndiaAI,False,"#globalindiaaisummit #ashwinivaishnaw #narendramodi #ai The panel discussion on 'IndiaAI: India’s Infrastructure Readiness for AI' focused on key issues related to AI infrastructure readiness in India, focusing on strate..."
2024-09-08,"Sep 8, 2024",Global IndiaAI Summit | The IndiaAI: Data Ecosystem | Artificial Intelligence,IndiaAI,The ‘IndiaAI: Data Ecosystem’ session explored strategies for developing resilient and scalable data infrastructure to support the growth of the AI ecosystem.,https://www.youtube.com/watch?v=lKen29beVOk,lKen29beVOk,98.08,408,408 views,8,20.6K subscribers,1 year ago,1:38:05,,,IndiaAI,False,The ‘IndiaAI: Data Ecosystem’ session explored strategies for developing resilient and scalable data infrastructure to support the growth of the AI ecosystem.
2024-09-06,"Sep 6, 2024",Global IndiaAI Summit 2024 | Inaugural | AI in India | Artificial Intelligence,IndiaAI,"AI Experts, thought leaders and practitioners will assemble at the Global IndiaAI Summit 2024 to collaborate, discuss, deliberate and build a roadmap for scaling AI applications and solutions across countries.",https://www.youtube.com/watch?v=DtlpdOpK-WM,DtlpdOpK-WM,45.7,422,422 views,13,20.6K subscribers,1 year ago,45:42,,,IndiaAI,False,"#ashwinivaishnaw #narendramodi #ai AI Experts, thought leaders and practitioners will assemble at the Global IndiaAI Summit 2024 to collaborate, discuss, deliberate and build a roadmap for scaling AI applications and sol..."
2024-09-06,"Sep 6, 2024","Mr. Jibu Elias, Country Lead, Mozilla Foundation at #globalindiaaisummit",IndiaAI,"Meet the speaker Mr. Jibu Elias, Country Lead for the Responsible Computing Challenge, Mozilla Foundation at .",https://www.youtube.com/watch?v=gT9cCWl7f8c,gT9cCWl7f8c,1.13,98,98 views,1,20.6K subscribers,1 year ago,1:08,,,IndiaAI,False,"Meet the speaker Mr. Jibu Elias, Country Lead for the Responsible Computing Challenge, Mozilla Foundation at #GlobalIndiaAISummit. Watch as he shares his insights on how to accomplish the core pillar of safety and trust ..."
2024-09-05,"Sep 5, 2024",Global IndiaAI Summit | Innovation Workshop Followup | IndiaAI | Artificial Intelligence,IndiaAI,The Innovation Workshop followup session was convened on the sidelines of the GPAI Mid-Year Summit to discuss the key outcomes of the recently held Paris Innovation Workshop. The workshops as well as the followup sessions were organised through the support of the CEIMIA and INRIA Expert Support Centres,https://www.youtube.com/watch?v=_msfw0pbxBw,_msfw0pbxBw,78.27,79,79 views,4,20.6K subscribers,1 year ago,1:18:16,,,IndiaAI,False,The Innovation Workshop followup session was convened on the sidelines of the GPAI Mid-Year Summit to discuss the key outcomes of the recently held Paris Innovation Workshop. The workshops as well as the followup session...
2024-09-04,"Sep 4, 2024",Global IndiaAI Summit | Sustainable Agriculture | IndiaAI | Artificial Intelligence,IndiaAI,"Building upon the success of the GPAI virtual convening, the Global IndiaAI Summit included a dedicated session to further critical discourse on the sub-domains of Crop Advisory, Market Access and Financial Services for Farmers and Climate Resilient Agriculture. It explored synergies among these sub-domains and...",https://www.youtube.com/watch?v=axYs02ueZ7w,axYs02ueZ7w,120.33,106,106 views,8,20.6K subscribers,1 year ago,2:00:20,,,IndiaAI,False,"Building upon the success of the GPAI virtual convening, the Global IndiaAI Summit included a dedicated session to further critical discourse on the sub-domains of Crop Advisory, Market Access and Financial Services for ..."
2024-09-01,"Sep 1, 2024","Mr. Amit Kumar Pandey, CTO, Rovial Space, France at #globalindiaaisummit",IndiaAI,"Meet the speaker Mr. Amit Kumar Pandey, CTO, Rovial Space, France at .",https://www.youtube.com/watch?v=L4VhtMQQWBk,L4VhtMQQWBk,1.38,104,104 views,0,20.6K subscribers,1 year ago,1:23,,,IndiaAI,False,"#indiaai #digitalindia #bharatmandapam Meet the speaker Mr. Amit Kumar Pandey, CTO, Rovial Space, France at #GlobalIndiaAISummit. He shared some valuable insights on leveraging AI for skill development and education as p..."
2024-08-31,"Aug 31, 2024","Mr. Sanjay Uppal, Founder & CEO, Finbots.ai at #globalindiaaisummit",IndiaAI,"Meet the speaker Mr. Sanjay Uppal, Founder & CEO, Finbots.ai at .",https://www.youtube.com/watch?v=DCxO7GeBSAo,DCxO7GeBSAo,1.48,82,82 views,3,20.6K subscribers,1 year ago,1:29,,,IndiaAI,False,"#indiaai #digitalindia #bharatmandapam Meet the speaker Mr. Sanjay Uppal, Founder & CEO, Finbots.ai at #GlobalIndiaAISummit. Sanjay discussed Finbots.ai's focus on the Agri Financing session, exploring how AI can revolut..."
2024-08-29,"Aug 29, 2024","Ms. Kirti Seth, CEO, SSC, NASSCOM at #globalindiaaisummit",IndiaAI,"Meet the speaker Ms. Kirti Seth, CEO, SSC, NASSCOM at , highlighted the need for AI competencies in public sector policy makers to avoid roadblocks in AI adoption.",https://www.youtube.com/watch?v=I5Ct5QCtfY8,I5Ct5QCtfY8,1.52,97,97 views,0,20.6K subscribers,1 year ago,1:31,,,IndiaAI,False,"#indiaai #digitalindia #bharatmandapam Meet the speaker Ms. Kirti Seth, CEO, SSC, NASSCOM at #GlobalIndiaAISummit, highlighted the need for AI competencies in public sector policy makers to avoid roadblocks in AI adoptio..."
2024-08-28,"Aug 28, 2024","Mr. Amitabh Nag, CEO, BHASHINI at #globalindiaaisummit",IndiaAI,"Meet the speaker Mr. Amitabh Nag, Chief Executive Officer, Digital India Bhashini Division ( BHASHINI) at .",https://www.youtube.com/watch?v=vwm90gMztLc,vwm90gMztLc,1.12,78,78 views,1,20.6K subscribers,1 year ago,1:07,,,IndiaAI,False,"#indiaai #digitalindia #bharatmandapam Meet the speaker Mr. Amitabh Nag, Chief Executive Officer, Digital India Bhashini Division ( BHASHINI) at #GlobalIndiaAISummit. As the head of BHASHINI, Mr. Nag will share insights ..."
2024-08-27,"Aug 27, 2024","Ms. Debjani Ghosh, President, NASSCOM at #globalindiaaisummit",IndiaAI,"Meet the speaker Ms. Debjani Ghosh, President, NASSCOM at .",https://www.youtube.com/watch?v=mDCnBNEc4eM,mDCnBNEc4eM,1.05,129,129 views,2,20.6K subscribers,1 year ago,1:03,,,IndiaAI,False,"#indiaai #digitalindia #bharatmandapam Meet the speaker Ms. Debjani Ghosh, President, NASSCOM at #GlobalIndiaAISummit. Ms. Ghosh tackles the truth about AI: solving big problems, realising ROI, and navigating the hype cy..."
2024-08-26,"Aug 26, 2024","Ms. Kavita Bhatia, GC & COO IndiaAI at #globalindiaaisummit",IndiaAI,"Meet the speaker Ms. Kavita Bhatia, GC & COO IndiaAI at as she highlights how the Government of India is launching the IndiaAI data platform to enable researchers worldwide to assess India's AI readiness index.",https://www.youtube.com/watch?v=IKz0bvDAhI8,IKz0bvDAhI8,1.02,206,206 views,1,20.6K subscribers,1 year ago,1:01,,,IndiaAI,False,"#indiaai #digitalindia #bharatmandapam Meet the speaker Ms. Kavita Bhatia, GC & COO IndiaAI at #GlobalIndiaAISummit as she highlights how the Government of India is launching the IndiaAI data platform to enable researche..."
2024-08-25,"Aug 25, 2024","Mr. Abhishek Singh, Additional Secretary, MeitY, at the #globalindiaaisummit",IndiaAI,"Abhishek Singh, Additional Secretary, MeitY, at the ! He shed light on MeitY's initiatives for the IndiaAI mission and fostered brainstorming with AI startups & leaders.",https://www.youtube.com/watch?v=MqDNTIpTwd8,MqDNTIpTwd8,1.32,154,154 views,1,20.6K subscribers,1 year ago,1:19,,,IndiaAI,False,"#indiaai #digitalindia #bharatmandapam Mr. Abhishek Singh, Additional Secretary, MeitY, at the #GlobalIndiaAISummit! He shed light on MeitY's initiatives for the IndiaAI mission and fostered brainstorming with AI startup..."
2024-08-23,"Aug 23, 2024","Meet Amitabh Nag, CEO of ‪@_Bhashini‬ sharing insights with INDIAai",INDIAai,"Watch Amitabh Nag, CEO of BHASHINI, as he shares insights about the AI-powered language translation tool that uses Natural Language Processing (NLP) to break language barriers, making government services more accessible to non-English speakers and promoting regional language inclusivity.",https://www.youtube.com/watch?v=DQhdi7uVlCI,DQhdi7uVlCI,27.03,205,205 views,8,20.6K subscribers,1 year ago,27:02,,,IndiaAI,False,"#BHASHINI #INDIAai #artificialintelligence Watch Amitabh Nag, CEO of BHASHINI, as he shares insights about the AI-powered language translation tool that uses Natural Language Processing (NLP) to break language barriers, ..."
2024-08-15,"Premiered Aug 15, 2024",Women in AI : Power of AI to transform public health ft. Dr. Sneha Nikam,IndiaAI,"Sneha Nikam, leading Maternal & Child Health at Wadhwani AI. She encourages women to engage in AI, emphasizing its power to transform public health and the value of diverse perspectives in innovation.",https://www.youtube.com/watch?v=-LRZwcLNXn0,-LRZwcLNXn0,31.08,441,441 views,16,20.6K subscribers,1 year ago,31:05,,,IndiaAI,False,"#INDIAai #artificialintelligence #womenintech Meet Dr. Sneha Nikam, leading Maternal & Child Health at Wadhwani AI. She encourages women to engage in AI, emphasizing its power to transform public health and the value of ..."
2024-05-25,"May 25, 2024",‪@Google‬ new AI Features vs #chatgpt 4o #artificialintelligence #generativeai #googleai #ethicalai,IndiaAI,"This video describes the cutting-edge unveiled at ‪@Google‬ I/O 2024, spotlighting the Google . This innovative AI suite is set to revolutionize everyday tasks and interactions.",https://www.youtube.com/watch?v=hZpGGgyc7rA,hZpGGgyc7rA,7.95,323,323 views,9,20.6K subscribers,1 year ago,7:57,,,IndiaAI,False,"This video describes the cutting-edge #ai #technologies unveiled at ‪@Google‬ I/O 2024, spotlighting the Google #geminipro. This innovative AI suite is set to revolutionize everyday tasks and interactions. Key features i..."
2024-05-23,"May 23, 2024",Open AI released ChatGPT 4o – Biggest ChatGPT AI Updates till date,IndiaAI,"OpenAI's ChatGPT 4o, also known as 'Omni,' represents a significant advancement in making digital experiences more interconnected and intuitive. This version is designed to cater to a wider audience through its enhanced responsiveness and versatile capabilities.",https://www.youtube.com/watch?v=UNpo97EQ3DA,UNpo97EQ3DA,8.97,135,135 views,5,20.6K subscribers,1 year ago,8:58,,,IndiaAI,False,"OpenAI's ChatGPT 4o, also known as 'Omni,' represents a significant advancement in making digital experiences more interconnected and intuitive. This version is designed to cater to a wider audience through its enhanced ..."
2024-05-13,"May 13, 2024",Women in AI: tackling the bias and bridging the gender gap,IndiaAI,"On National Technology Day, INDIAai hosted a special LinkedIn Live event focusing on Women in AI: tackling bias and bridging the gender gap. 🤖 The event took place on May 11th, 2024.",https://www.youtube.com/watch?v=vDM_Eto4fII,vDM_Eto4fII,61.85,150,150 views,2,20.6K subscribers,1 year ago,1:01:51,,,IndiaAI,False,"On National Technology Day, INDIAai hosted a special LinkedIn Live event focusing on Women in AI: tackling bias and bridging the gender gap. 🤖 The event took place on May 11th, 2024. Watch the full video for some insight..."
